Point ID,vtkOriginalPointIds,Acceleration_0,Acceleration_1,Acceleration_2,Acceleration_Magnitude,Displacement_0,Displacement_1,Displacement_2,Displacement_Magnitude,ExtraDof1,Points_0,Points_1,Points_2,Points_Magnitude,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
2368,2368,0,0,0,0,0,0,0,0,3.38984e-35,76.8,0,1,76.8065,0,0,0,0
2369,2369,0,0,0,0,0,0,0,0,7.36299e-12,46.8,0,1,46.8107,0,0,0,0
2370,2370,0,0,0,0,0,0,0,0,0,89.2,1,0,89.2056,0,0,0,0
2371,2371,0,0,0,0,0,0,0,0,2.43544e+06,5.81412,0.370931,0,5.82594,0,0,0,0
2372,2372,0,0,0,0,0,0,0,0,2.29112e+06,6,0,0,6,0,0,0,0
2373,2373,0,0,0,0,0,0,0,0,4.82267e-14,50,0,1,50.01,0,0,0,0
2374,2374,0,0,0,0,0,0,0,0,2.00995e-27,67.6,0,1,67.6074,0,0,0,0
2375,2375,0,0,0,0,0,0,0,0,4.30677e-31,72,1,1,72.0139,0,0,0,0
2376,2376,0,0,0,0,0,0,0,0,2.54722e-11,46,1,0,46.0109,0,0,0,0
2377,2377,0,0,0,0,0,0,0,0,46.6809,23.2,1,0,23.2215,0,0,0,0
2378,2378,0,0,0,0,0,0,0,0,2.93962e-08,41.2,1,0,41.2121,0,0,0,0
2379,2379,0,0,0,0,0,0,0,0,4668.43,17.6,0,0,17.6,0,0,0,0
2380,2380,0,0,0,0,0,0,0,0,0,94,1,0,94.0053,0,0,0,0
2381,2381,0,0,0,0,0,0,0,0,6.88169e+06,2,1,0,2.23607,0,0,0,0
2382,2382,0,0,0,0,0,0,0,0,4.73273e-18,55.6,0,0,55.6,0,0,0,0
2383,2383,0,0,0,0,0,0,0,0,0.00108488,33.2,1,0,33.2151,0,0,0,0
2384,2384,0,0,0,0,0,0,0,0,3.71676e-20,58.4,1,0,58.4086,0,0,0,0
2385,2385,0,0,0,0,0,0,0,0,399552,10.2667,0.333333,0,10.2721,0,0,0,0
2386,2386,0,0,0,0,0,0,0,0,1.64988e-08,41.6,0,1,41.612,0,0,0,0
2387,2387,0,0,0,0,0,0,0,0,1.1162e-37,79.6,0,1,79.6063,0,0,0,0
2388,2388,0,0,0,0,0,0,0,0,3.77164e-34,75.6,0,1,75.6066,0,0,0,0
2389,2389,0,0,0,0,0,0,0,0,4.58898e-21,59.6,0,1,59.6084,0,0,0,0
2390,2390,0,0,0,0,0,0,0,0,1894.13,18.8,0,0,18.8,0,0,0,0
2391,2391,0,0,0,0,0,0,0,0,3.77466e+06,4.4,1,1,4.62169,0,0,0,0
2392,2392,0,0,0,0,0,0,0,0,0,95.2,1,0,95.2052,0,0,0,0
2393,2393,0,0,0,0,0,0,0,0,3.61482e-17,54.4,1,1,54.4184,0,0,0,0
2394,2394,0,0,0,0,0,0,0,0,2.61495e+06,5.6,1,1,5.77581,0,0,0,0
2395,2395,0,0,0,0,0,0,0,0,1.36965e-06,38.4,0,1,38.413,0,0,0,0
2396,2396,0,0,0,0,0,0,0,0,0,98.4,0,0,98.4,0,0,0,0
2397,2397,0,0,0,0,0,0,0,0,0,98.2,0,0.34641,98.2006,0,0,0,0
2398,2398,0,0,0,0,0,0,0,0,4.46444e-27,67.2,1,0,67.2074,0,0,0,0
2399,2399,0,0,0,0,0,0,0,0,271.276,21.2,1,1,21.2471,0,0,0,0
2400,2400,0,0,0,0,0,0,0,0,3.30706e-43,85.7859,0.629069,0,85.7882,0,0,0,0
2401,2401,0,0,0,0,0,0,0,0,0,94.8,0,1,94.8053,0,0,0,0
2402,2402,0,0,0,0,0,0,0,0,2.00675e-31,72.4,1,1,72.4138,0,0,0,0
2403,2403,0,0,0,0,0,0,0,0,7.00649e-45,87.6,1,0,87.6057,0,0,0,0
2404,2404,0,0,0,0,0,0,0,0,0,93.6,1,1,93.6107,0,0,0,0
2405,2405,0,0,0,0,0,0,0,0,2.73636e-07,39.6,0,1,39.6126,0,0,0,0
2406,2406,0,0,0,0,0,0,0,0,7.03332,25.2,1,0,25.2198,0,0,0,0
2407,2407,0,0,0,0,0,0,0,0,5.68592,25.4,0.65359,0,25.4084,0,0,0,0
2408,2408,0,0,0,0,0,0,0,0,7.28216e-12,46.8,1,0,46.8107,0,0,0,0
2409,2409,0,0,0,0,0,0,0,0,22.1022,24,1,0,24.0208,0,0,0,0
2410,2410,0,0,0,0,0,0,0,0,0.0708933,29.6,0,1,29.6169,0,0,0,0
2411,2411,0,0,0,0,0,0,0,0,4.94131e-14,50,1,0,50.01,0,0,0,0
2412,2412,0,0,0,0,0,0,0,0,3.36554e-14,50.2,0.65359,0,50.2043,0,0,0,0
2413,2413,0,0,0,0,0,0,0,0,2.53682e-14,50.4,1,0,50.4099,0,0,0,0
2414,2414,0,0,0,0,0,0,0,0,8.26647e-40,82,0,0,82,0,0,0,0
2415,2415,0,0,0,0,0,0,0,0,8.01508e-07,38.8,0,0,38.8,0,0,0,0
2416,2416,0,0,0,0,0,0,0,0,1.50209e-23,62.8,1,0,62.808,0,0,0,0
2417,2417,0,0,0,0,0,0,0,0,2.10435e-28,68.8,0,1,68.8073,0,0,0,0
2418,2418,0,0,0,0,0,0,0,0,6.68863e-36,77.6,1,0,77.6064,0,0,0,0
2419,2419,0,0,0,0,0,0,0,0,0,96.8,0,1,96.8052,0,0,0,0
2420,2420,0,0,0,0,0,0,0,0,2.62463e-42,84.8,0,1,84.8059,0,0,0,0
2421,2421,0,0,0,0,0,0,0,0,454248,10,0,0,10,0,0,0,0
2422,2422,0,0,0,0,0,0,0,0,8.26061e-40,82,1,1,82.0122,0,0,0,0
2423,2423,0,0,0,0,0,0,0,0,7.18692e-17,54,0,0,54,0,0,0,0
2424,2424,0,0,0,0,0,0,0,0,3.02939e-09,42.8,1,0,42.8117,0,0,0,0
2425,2425,0,0,0,0,0,0,0,0,2.0421e-30,71.2,1,0,71.207,0,0,0,0
2426,2426,0,0,0,0,0,0,0,0,3.79264e-25,64.8,0,1,64.8077,0,0,0,0
2427,2427,0,0,0,0,0,0,0,0,1014.26,19.6,1,1,19.651,0,0,0,0
2428,2428,0,0,0,0,0,0,0,0,0,95.6,1,0,95.6052,0,0,0,0
2429,2429,0,0,0,0,0,0,0,0,0,96,0,0,96,0,0,0,0
2430,2430,0,0,0,0,0,0,0,0,4.64123e-29,69.6,0,1,69.6072,0,0,0,0
2431,2431,0,0,0,0,0,0,0,0,9.69973e-39,80.8,1,0,80.8062,0,0,0,0
2432,2432,0,0,0,0,0,0,0,0,7.00467e-17,54,0,1,54.0093,0,0,0,0
2433,2433,0,0,0,0,0,0,0,0,0,89.2,0,0,89.2,0,0,0,0
2434,2434,0,0,0,0,0,0,0,0,8.72091e-26,65.6,1,0,65.6076,0,0,0,0
2435,2435,0,0,0,0,0,0,0,0,9.44172e-31,71.6,1,0,71.607,0,0,0,0
2436,2436,0,0,0,0,0,0,0,0,5.35582e-09,42.4,1,0,42.4118,0,0,0,0
2437,2437,0,0,0,0,0,0,0,0,308507,10.8,1,1,10.8922,0,0,0,0
2438,2438,0,0,0,0,0,0,0,0,1.67322e-24,64,0,1,64.0078,0,0,0,0
2439,2439,0,0,0,0,0,0,0,0,4.29545e-39,81.2,1,0,81.2062,0,0,0,0
2440,2440,0,0,0,0,0,0,0,0,4.21433e-32,73.2,0,1,73.2068,0,0,0,0
2441,2441,0,0,0,0,0,0,0,0,1.49096e+06,7.2,0,1,7.26911,0,0,0,0
2442,2442,0,0,0,0,0,0,0,0,1.88102e-15,52,0,1,52.0096,0,0,0,0
2443,2443,0,0,0,0,0,0,0,0,2.12468e-12,47.6,1,1,47.621,0,0,0,0
2444,2444,0,0,0,0,0,0,0,0,2.29057e+06,6,1,1,6.16441,0,0,0,0
2445,2445,0,0,0,0,0,0,0,0,2.34073e-06,38,0,1,38.0132,0,0,0,0
2446,2446,0,0,0,0,0,0,0,0,479.169,20.5188,0.282199,1,20.5451,0,0,0,0
2447,2447,0,0,0,0,0,0,0,0,2.95297e-27,67.397,0.728058,1,67.4084,0,0,0,0
2448,2448,0,0,0,0,0,0,0,0,8.21479e-37,78.6141,0,0.629069,78.6166,0,0,0,0
2449,2449,0,0,0,0,0,0,0,0,0,94.8,0,0,94.8,0,0,0,0
2450,2450,0,0,0,0,0,0,0,0,6247.03,17.2,1,1,17.258,0,0,0,0
2451,2451,0,0,0,0,0,0,0,0,2.58736e-37,79.2,0,1,79.2063,0,0,0,0
2452,2452,0,0,0,0,0,0,0,0,6.30193e+06,2.4,1,1,2.78568,0,0,0,0
2453,2453,0,0,0,0,0,0,0,0,2.39194e-18,56,1,0,56.0089,0,0,0,0
2454,2454,0,0,0,0,0,0,0,0,7.41133e-41,83.2,1,0,83.206,0,0,0,0
2455,2455,0,0,0,0,0,0,0,0,135.892,22,0,1,22.0227,0,0,0,0
2456,2456,0,0,0,0,0,0,0,0,6.88251e+06,2,0,1,2.23607,0,0,0,0
2457,2457,0,0,0,0,0,0,0,0,3.73447e-22,61,0.65359,0,61.0035,0,0,0,0
2458,2458,0,0,0,0,0,0,0,0,1.09161e+06,8,0,0,8,0,0,0,0
2459,2459,0,0,0,0,0,0,0,0,2203.14,18.6,0,0.352631,18.6033,0,0,0,0
2460,2460,0,0,0,0,0,0,0,0,0.0183761,30.8,1,1,30.8324,0,0,0,0
2461,2461,0,0,0,0,0,0,0,0,40929.5,14.4,1,0,14.4347,0,0,0,0
2462,2462,0,0,0,0,0,0,0,0,4.17822e-22,60.9333,1,0.333333,60.9424,0,0,0,0
2463,2463,0,0,0,0,0,0,0,0,0,90,0,0,90,0,0,0,0
2464,2464,0,0,0,0,0,0,0,0,8.39697e-40,82,0,1,82.0061,0,0,0,0
2465,2465,0,0,0,0,0,0,0,0,0,98.4,1,1,98.4102,0,0,0,0
2466,2466,0,0,0,0,0,0,0,0,4.02554e-06,37.6,0,1,37.6133,0,0,0,0
2467,2467,0,0,0,0,0,0,0,0,0,90,1,1,90.0111,0,0,0,0
2468,2468,0,0,0,0,0,0,0,0,1.70079e-09,43.2,1,0,43.2116,0,0,0,0
2469,2469,0,0,0,0,0,0,0,0,3.28287e-05,36,1,0,36.0139,0,0,0,0
2470,2470,0,0,0,0,0,0,0,0,5.2086e+06,3.2,0,1,3.35261,0,0,0,0
2471,2471,0,0,0,0,0,0,0,0,52413.8,14,1,1,14.0712,0,0,0,0
2472,2472,0,0,0,0,0,0,0,0,0.110273,29.2,1,0,29.2171,0,0,0,0
2473,2473,0,0,0,0,0,0,0,0,5.70579,25.4,1,0.34641,25.422,0,0,0,0
2474,2474,0,0,0,0,0,0,0,0,4.73006,25.6,1,0,25.6195,0,0,0,0
2475,2475,0,0,0,0,0,0,0,0,4.66967e-11,45.6,0,1,45.611,0,0,0,0
2476,2476,0,0,0,0,0,0,0,0,0.614932,27.6,1,0,27.6181,0,0,0,0
2477,2477,0,0,0,0,0,0,0,0,0,91.2,1,0,91.2055,0,0,0,0
2478,2478,0,0,0,0,0,0,0,0,0,91,0.65359,0,91.0023,0,0,0,0
2479,2479,0,0,0,0,0,0,0,0,2.61492e+06,5.6,1,0,5.68858,0,0,0,0
2480,2480,0,0,0,0,0,0,0,0,4.71332e-30,70.8,1,0,70.8071,0,0,0,0
2481,2481,0,0,0,0,0,0,0,0,0.00458859,32,0,1,32.0156,0,0,0,0
2482,2482,0,0,0,0,0,0,0,0,0,92.4,0,1,92.4054,0,0,0,0
2483,2483,0,0,0,0,0,0,0,0,7.48216e+06,1.6,0,0,1.6,0,0,0,0
2484,2484,0,0,0,0,0,0,0,0,0.000669874,33.6,1,1,33.6297,0,0,0,0
2485,2485,0,0,0,0,0,0,0,0,1.41418,26.8,1,1,26.8373,0,0,0,0
2486,2486,0,0,0,0,0,0,0,0,2.79196e-10,44.4,1,1,44.4225,0,0,0,0
2487,2487,0,0,0,0,0,0,0,0,1.49214e+06,7.2,1,0,7.26911,0,0,0,0
2488,2488,0,0,0,0,0,0,0,0,0.0703849,29.6,1,0,29.6169,0,0,0,0
2489,2489,0,0,0,0,0,0,0,0,0.0116675,31.2,1,0,31.216,0,0,0,0
2490,2490,0,0,0,0,0,0,0,0,0.000148853,34.8,1,1,34.8287,0,0,0,0
2491,2491,0,0,0,0,0,0,0,0,0.0116068,31.2,0,1,31.216,0,0,0,0
2492,2492,0,0,0,0,0,0,0,0,1.1559e-21,60.4,1,0,60.4083,0,0,0,0
2493,2493,0,0,0,0,0,0,0,0,0.936529,27.2,1,0,27.2184,0,0,0,0
2494,2494,0,0,0,0,0,0,0,0,1.22403e-18,56.4,1,0,56.4089,0,0,0,0
2495,2495,0,0,0,0,0,0,0,0,0.00108834,33.2,0,1,33.2151,0,0,0,0
2496,2496,0,0,0,0,0,0,0,0,0,91.2,0,1,91.2055,0,0,0,0
2497,2497,0,0,0,0,0,0,0,0,8.57157e-34,75.2,0,1,75.2066,0,0,0,0
2498,2498,0,0,0,0,0,0,0,0,0,93.2,0,1,93.2054,0,0,0,0
2499,2499,0,0,0,0,0,0,0,0,3.62848e-17,54.4,0,1,54.4092,0,0,0,0
2500,2500,0,0,0,0,0,0,0,0,0,97.6,1,1,97.6102,0,0,0,0
2501,2501,0,0,0,0,0,0,0,0,6.30148e-23,62,1,1,62.0161,0,0,0,0
2502,2502,0,0,0,0,0,0,0,0,8.90743e-08,40.4,1,0,40.4124,0,0,0,0
2503,2503,0,0,0,0,0,0,0,0,1.15622e-07,40.2,0.65359,0,40.2053,0,0,0,0
2504,2504,0,0,0,0,0,0,0,0,0,93.2,1,0,93.2054,0,0,0,0
2505,2505,0,0,0,0,0,0,0,0,0,93,0.65359,0,93.0023,0,0,0,0
2506,2506,0,0,0,0,0,0,0,0,4.22306e+06,4,0,1,4.12311,0,0,0,0
2507,2507,0,0,0,0,0,0,0,0,2.65508e-22,61.2,1,0,61.2082,0,0,0,0
2508,2508,0,0,0,0,0,0,0,0,1.27137e-22,61.6,0,1,61.6081,0,0,0,0
2509,2509,0,0,0,0,0,0,0,0,3.05152e-23,62.4,1,0,62.408,0,0,0,0
2510,2510,0,0,0,0,0,0,0,0,1.00563e-28,69.2,0,1,69.2072,0,0,0,0
2511,2511,0,0,0,0,0,0,0,0,1.4761e-35,77.2,1,0,77.2065,0,0,0,0
2512,2512,0,0,0,0,0,0,0,0,0,97.2,0,1,97.2051,0,0,0,0
2513,2513,0,0,0,0,0,0,0,0,0.110126,29.2,0,1,29.2171,0,0,0,0
2514,2514,0,0,0,0,0,0,0,0,32.234,23.6,1,0,23.6212,0,0,0,0
2515,2515,0,0,0,0,0,0,0,0,1.35185e-11,46.4,1,0,46.4108,0,0,0,0
2516,2516,0,0,0,0,0,0,0,0,10.2917,24.8,1,1,24.8403,0,0,0,0
2517,2517,0,0,0,0,0,0,0,0,0,95.2,1,1,95.2105,0,0,0,0
2518,2518,0,0,0,0,0,0,0,0,3.03294e-19,57.2,1,0,57.2087,0,0,0,0
2519,2519,0,0,0,0,0,0,0,0,4.11342e-33,74.4,0,1,74.4067,0,0,0,0
2520,2520,0,0,0,0,0,0,0,0,2.14399e-43,86,0,1,86.0058,0,0,0,0
2521,2521,0,0,0,0,0,0,0,0,15.0989,24.4,1,1,24.4409,0,0,0,0
2522,2522,0,0,0,0,0,0,0,0,10973.8,16.4,0,0,16.4,0,0,0,0
2523,2523,0,0,0,0,0,0,0,0,14432.6,16,0,0,16,0,0,0,0
2524,2524,0,0,0,0,0,0,0,0,0.169695,28.8,1,1,28.8347,0,0,0,0
2525,2525,0,0,0,0,0,0,0,0,1.88598e-33,74.8,1,1,74.8134,0,0,0,0
2526,2526,0,0,0,0,0,0,0,0,6.16212e-19,56.8,1,1,56.8176,0,0,0,0
2527,2527,0,0,0,0,0,0,0,0,1.52939e-10,44.8,0,1,44.8112,0,0,0,0
2528,2528,0,0,0,0,0,0,0,0,0.0451034,30,0,0,30,0,0,0,0
2529,2529,0,0,0,0,0,0,0,0,0.00736028,31.6,1,1,31.6316,0,0,0,0
2530,2530,0,0,0,0,0,0,0,0,8.98383e-05,35.2,1,0,35.2142,0,0,0,0
2531,2531,0,0,0,0,0,0,0,0,5.3692e-22,60.8,1,1,60.8164,0,0,0,0
2532,2532,0,0,0,0,0,0,0,0,0,90.8,1,1,90.811,0,0,0,0
2533,2533,0,0,0,0,0,0,0,0,0,92.8,1,1,92.8108,0,0,0,0
2534,2534,0,0,0,0,0,0,0,0,0.208032,28.6,0.65359,0,28.6075,0,0,0,0
2535,2535,0,0,0,0,0,0,0,0,0,96,0,1,96.0052,0,0,0,0
2536,2536,0,0,0,0,0,0,0,0,0.320971,28.2,1,0.34641,28.2199,0,0,0,0
2537,2537,0,0,0,0,0,0,0,0,8.65883e-06,37,0.34641,1,37.0151,0,0,0,0
2538,2538,0,0,0,0,0,0,0,0,1.27957e+06,7.6,1,1,7.73046,0,0,0,0
2539,2539,0,0,0,0,0,0,0,0,848957,8.6,0.34641,0,8.60697,0,0,0,0
2540,2540,0,0,0,0,0,0,0,0,3.47864e-35,76.8,1,0,76.8065,0,0,0,0
2541,2541,0,0,0,0,0,0,0,0,192.127,21.6,0,0,21.6,0,0,0,0
2542,2542,0,0,0,0,0,0,0,0,1.15887e-42,85.2,0,1,85.2059,0,0,0,0
2543,2543,0,0,0,0,0,0,0,0,1.50822e-19,57.6,1,1,57.6174,0,0,0,0
2544,2544,0,0,0,0,0,0,0,0,8.89141e-33,74,1,1,74.0135,0,0,0,0
2545,2545,0,0,0,0,0,0,0,0,2569.36,18.4,0,0,18.4,0,0,0,0
2546,2546,0,0,0,0,0,0,0,0,4.66292e-07,39.2,0,0,39.2,0,0,0,0
2547,2547,0,0,0,0,0,0,0,0,9.7021e-28,68,0,1,68.0074,0,0,0,0
2548,2548,0,0,0,0,0,0,0,0,1.27986e+06,7.6,0,1,7.66551,0,0,0,0
2549,2549,0,0,0,0,0,0,0,0,4.28273e-32,73.2,1,1,73.2137,0,0,0,0
2550,2550,0,0,0,0,0,0,0,0,0,94.4,1,1,94.4106,0,0,0,0
2551,2551,0,0,0,0,0,0,0,0,4.89053e-43,85.6,0,1,85.6058,0,0,0,0
2552,2552,0,0,0,0,0,0,0,0,9.35995e+06,0.4,0,0,0.4,0,0,0,0
2553,2553,0,0,0,0,0,0,0,0,8.09681e+06,1.2,0,1,1.56205,0,0,0,0
2554,2554,0,0,0,0,0,0,0,0,1009.93,19.6,0,1,19.6255,0,0,0,0
2555,2555,0,0,0,0,0,0,0,0,1.6322e-24,64,0,0,64,0,0,0,0
2556,2556,0,0,0,0,0,0,0,0,0,89.2,0,1,89.2056,0,0,0,0
2557,2557,0,0,0,0,0,0,0,0,780339,8.8,0,1,8.85664,0,0,0,0
2558,2558,0,0,0,0,0,0,0,0,1.99631e+06,6.4,1,1,6.55439,0,0,0,0
2559,2559,0,0,0,0,0,0,0,0,5.16783e-10,44,0,0,44,0,0,0,0
2560,2560,0,0,0,0,0,0,0,0,1.27961e+06,7.6,0,0,7.6,0,0,0,0
2561,2561,0,0,0,0,0,0,0,0,24493.6,15.2,1,0,15.2329,0,0,0,0
2562,2562,0,0,0,0,0,0,0,0,1.68312e-08,41.6,1,0,41.612,0,0,0,0
2563,2563,0,0,0,0,0,0,0,0,0,98,1,0,98.0051,0,0,0,0
2564,2564,0,0,0,0,0,0,0,0,1.95504e-05,36.4,1,1,36.4275,0,0,0,0
2565,2565,0,0,0,0,0,0,0,0,66552.9,13.6,1,0,13.6367,0,0,0,0
2566,2566,0,0,0,0,0,0,0,0,0.401341,28,0,0,28,0,0,0,0
2567,2567,0,0,0,0,0,0,0,0,3.17347,26,0,0,26,0,0,0,0
2568,2568,0,0,0,0,0,0,0,0,1.73097e+06,6.8,0,0,6.8,0,0,0,0
2569,2569,0,0,0,0,0,0,0,0,5.45852e-05,35.6,1,1,35.6281,0,0,0,0
2570,2570,0,0,0,0,0,0,0,0,0.00176435,32.8,1,1,32.8305,0,0,0,0
2571,2571,0,0,0,0,0,0,0,0,9.17203e-10,43.6,1,1,43.6229,0,0,0,0
2572,2572,0,0,0,0,0,0,0,0,6.80163e-06,37.2,0,0,37.2,0,0,0,0
2573,2573,0,0,0,0,0,0,0,0,0.000410075,34,0,1,34.0147,0,0,0,0
2574,2574,0,0,0,0,0,0,0,0,0,89.6,0,1,89.6056,0,0,0,0
2575,2575,0,0,0,0,0,0,0,0,0,90.4,0,1,90.4055,0,0,0,0
2576,2576,0,0,0,0,0,0,0,0,0,91.6,1,1,91.6109,0,0,0,0
2577,2577,0,0,0,0,0,0,0,0,204613,11.6,1,1,11.6859,0,0,0,0
2578,2578,0,0,0,0,0,0,0,0,9.43095e-18,55.2,1,1,55.2181,0,0,0,0
2579,2579,0,0,0,0,0,0,0,0,0,96.8,0,0,96.8,0,0,0,0
2580,2580,0,0,0,0,0,0,0,0,2.61763e-42,84.8,0,0,84.8,0,0,0,0
2581,2581,0,0,0,0,0,0,0,0,3.37456e-24,63.6,0,0,63.6,0,0,0,0
2582,2582,0,0,0,0,0,0,0,0,0,94,0,0,94,0,0,0,0
2583,2583,0,0,0,0,0,0,0,0,192.549,21.6,1,1,21.6462,0,0,0,0
2584,2584,0,0,0,0,0,0,0,0,8.09591e+06,1.2,1,1,1.85472,0,0,0,0
2585,2585,0,0,0,0,0,0,0,0,3480.2,18,0,1,18.0278,0,0,0,0
2586,2586,0,0,0,0,0,0,0,0,1.82671e-25,65.2,1,1,65.2153,0,0,0,0
2587,2587,0,0,0,0,0,0,0,0,2.36092e-24,63.7897,0.643418,1,63.8008,0,0,0,0
2588,2588,0,0,0,0,0,0,0,0,132821,12.4,0,1,12.4403,0,0,0,0
2589,2589,0,0,0,0,0,0,0,0,0,99.6,0,0,99.6,0,0,0,0
2590,2590,0,0,0,0,0,0,0,0,1.96136e-26,66.4,0,0,66.4,0,0,0,0
2591,2591,0,0,0,0,0,0,0,0,1.4013e-45,88.4,0,0,88.4,0,0,0,0
2592,2592,0,0,0,0,0,0,0,0,3.35779e+06,4.8,1,0,4.90306,0,0,0,0
2593,2593,0,0,0,0,0,0,0,0,1.82169e-44,87.2,1,1,87.2115,0,0,0,0
2594,2594,0,0,0,0,0,0,0,0,7.01396e-15,51.2,0,0,51.2,0,0,0,0
2595,2595,0,0,0,0,0,0,0,0,1.31073e-36,78.4,0,0,78.4,0,0,0,0
2596,2596,0,0,0,0,0,0,0,0,1.46856e-41,84,0,0,84,0,0,0,0
2597,2597,0,0,0,0,0,0,0,0,2.11647,26.4,0,0,26.4,0,0,0,0
2598,2598,0,0,0,0,0,0,0,0,84459.3,13.2,1,0,13.2378,0,0,0,0
2599,2599,0,0,0,0,0,0,0,0,1.73711e-13,49.2,0,0,49.2,0,0,0,0
2600,2600,0,0,0,0,0,0,0,0,22.0928,24,1,1,24.0416,0,0,0,0
2601,2601,0,0,0,0,0,0,0,0,9.37727e-28,68,0,0,68,0,0,0,0
2602,2602,0,0,0,0,0,0,0,0,5.08484e-16,52.8,0,0,52.8,0,0,0,0
2603,2603,0,0,0,0,0,0,0,0,849877,8.6,0,0.34641,8.60697,0,0,0,0
2604,2604,0,0,0,0,0,0,0,0,925599,8.4,0,1,8.45931,0,0,0,0
2605,2605,0,0,0,0,0,0,0,0,3.75218e-20,58.4,1,1,58.4171,0,0,0,0
2606,2606,0,0,0,0,0,0,0,0,1.17569e-42,85.2,1,1,85.2117,0,0,0,0
2607,2607,0,0,0,0,0,0,0,0,4.98862e-43,85.6,1,1,85.6117,0,0,0,0
2608,2608,0,0,0,0,0,0,0,0,2.158e-43,86,0,0,86,0,0,0,0
2609,2609,0,0,0,0,0,0,0,0,0.000115423,35,0,0.34641,35.0017,0,0,0,0
2610,2610,0,0,0,0,0,0,0,0,0,95.6,1,1,95.6105,0,0,0,0
2611,2611,0,0,0,0,0,0,0,0,0.0288803,30.4,0,0,30.4,0,0,0,0
2612,2612,0,0,0,0,0,0,0,0,66694.5,13.6,0,1,13.6367,0,0,0,0
2613,2613,0,0,0,0,0,0,0,0,1.02411e-28,69.2,1,1,69.2144,0,0,0,0
2614,2614,0,0,0,0,0,0,0,0,31836.3,14.8,0,1,14.8337,0,0,0,0
2615,2615,0,0,0,0,0,0,0,0,1.36932e-11,46.4,0,0,46.4,0,0,0,0
2616,2616,0,0,0,0,0,0,0,0,32.3343,23.6,0,0,23.6,0,0,0,0
2617,2617,0,0,0,0,0,0,0,0,3.10971e-23,62.4,1,1,62.416,0,0,0,0
2618,2618,0,0,0,0,0,0,0,0,1.49883e-35,77.2,1,1,77.213,0,0,0,0
2619,2619,0,0,0,0,0,0,0,0,9.3708e-31,71.6,1,1,71.614,0,0,0,0
2620,2620,0,0,0,0,0,0,0,0,8.72437e+06,0.8,0,0,0.8,0,0,0,0
2621,2621,0,0,0,0,0,0,0,0,1.09123e+06,8,1,0,8.06226,0,0,0,0
2622,2622,0,0,0,0,0,0,0,0,925094,8.4,0,0,8.4,0,0,0,0
2623,2623,0,0,0,0,0,0,0,0,4670.98,17.6,0,1,17.6284,0,0,0,0
2624,2624,0,0,0,0,0,0,0,0,2.35217e-06,38,1,1,38.0263,0,0,0,0
2625,2625,0,0,0,0,0,0,0,0,7.35105e-37,78.6556,0.327144,1,78.6626,0,0,0,0
2626,2626,0,0,0,0,0,0,0,0,3.87695e-12,47.2,0,0,47.2,0,0,0,0
2627,2627,0,0,0,0,0,0,0,0,4.26936e-31,72,0,0,72,0,0,0,0
2628,2628,0,0,0,0,0,0,0,0,15.016,24.4,0,0,24.4,0,0,0,0
2629,2629,0,0,0,0,0,0,0,0,7.90047e-07,38.8,1,1,38.8258,0,0,0,0
2630,2630,0,0,0,0,0,0,0,0,654851,9.2,1,0,9.25419,0,0,0,0
2631,2631,0,0,0,0,0,0,0,0,18820.8,15.6,0,1,15.632,0,0,0,0
2632,2632,0,0,0,0,0,0,0,0,27824.5,15,0.65359,1,15.0475,0,0,0,0
2633,2633,0,0,0,0,0,0,0,0,9.31396e-27,66.8,1,0,66.8075,0,0,0,0
2634,2634,0,0,0,0,0,0,0,0,0.0338965,30.2556,0.327144,0,30.2574,0,0,0,0
2635,2635,0,0,0,0,0,0,0,0,9.10844e-44,86.4,1,1,86.4116,0,0,0,0
2636,2636,0,0,0,0,0,0,0,0,0,96.4,1,1,96.4104,0,0,0,0
2637,2637,0,0,0,0,0,0,0,0,0.339998,28.1444,0.672856,0,28.1524,0,0,0,0
2638,2638,0,0,0,0,0,0,0,0,0.197355,28.6556,1,0.327144,28.6749,0,0,0,0
2639,2639,0,0,0,0,0,0,0,0,8.12411e-06,37.0556,0,0.672856,37.0617,0,0,0,0
2640,2640,0,0,0,0,0,0,0,0,4.38492e-39,81.2,1,1,81.2123,0,0,0,0
2641,2641,0,0,0,0,0,0,0,0,1.78398e-06,38.2,1,0.34641,38.2147,0,0,0,0
2642,2642,0,0,0,0,0,0,0,0,0,88.8,1,1,88.8113,0,0,0,0
2643,2643,0,0,0,0,0,0,0,0,165393,12,0,1,12.0416,0,0,0,0
2644,2644,0,0,0,0,0,0,0,0,2.96198e-08,41.2,0,0,41.2,0,0,0,0
2645,2645,0,0,0,0,0,0,0,0,4679.12,17.6,1,0,17.6284,0,0,0,0
2646,2646,0,0,0,0,0,0,0,0,0,98.2,0.34641,0,98.2006,0,0,0,0
2647,2647,0,0,0,0,0,0,0,0,2.07853e-30,71.2,0,0,71.2,0,0,0,0
2648,2648,0,0,0,0,0,0,0,0,1.6668e-40,82.8,1,1,82.8121,0,0,0,0
2649,2649,0,0,0,0,0,0,0,0,375378,10.4,1,0,10.448,0,0,0,0
2650,2650,0,0,0,0,0,0,0,0,3.1154e-19,57.2,0,0,57.2,0,0,0,0
